88,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,19/12/2016,dezembro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,dezembro,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,dezembro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,dezembro,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,dezembro,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,09/03/2011,dezembro,Noite,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,19/12/2016,dezembro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,02/08/2000,dezembro,Madrugada,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,BAURU,10/02/1990,dezembro,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,02/08/2000,dezembro,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,21/12/1984,dezembro,Manhã,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,janeiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,03/11/1980,janeiro,Noite,Descarga
230,C2,Relig. Não informado,Chuvoso com raios,TAUBATÉ,03/11/1980,janeiro,Tarde,Descarga
230,C5,Relig. Bloqueado,Chuvoso sem raios,CABREÚVA,09/03/2011,janeiro,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,janeiro,Noite,Descarga
345,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,janeiro,Tarde,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,03/11/1980,janeiro,Tarde,Descarga
345,C1,Relig. Com sucesso,Chuvoso sem raios,TAUBATÉ,09/03/2011,janeiro,Tarde,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,janeiro,Tarde,Descarga
88,C1,Relig. Bloqueado,Chuvoso com raios,BAURU,09/03/2011,janeiro,Noite,Descarga
138,C1,Relig. Com sucesso,Bom sem raios,BAURU,02/08/2000,janeiro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,22/06/2015,janeiro,Noite,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,22/06/2015,janeiro,Madrugada,Descarga
88,C1,Relig. Não informado,Chuvoso com raios,BAURU,22/06/2015,janeiro,Noite,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,janeiro,Madrugada,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,12/09/1991,janeiro,Madrugada,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,02/08/2000,janeiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,janeiro,Tarde,Descarga
88,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,02/08/2000,janeiro,Tarde,Descarga
88,C2,Relig. Não informado,Chuvoso com raios,TAUBATÉ,29/08/2006,janeiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,30/11/1993,janeiro,Noite,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,janeiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,janeiro,Tarde,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,02/08/2000,janeiro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,02/08/2000,janeiro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,29/08/2006,janeiro,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,janeiro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,janeiro,Noite,Descarga
88,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,02/08/2000,janeiro,Noite,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,02/01/1980,janeiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,19/12/2016,janeiro,Tarde,Descarga
88,C1,Relig. Bloqueado,Chuvoso com raios,BAURU,09/03/2011,janeiro,Tarde,Descarga
88,C2,Relig. Bloqueado,Chuvoso com raios,BAURU,09/03/2011,janeiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,30/11/1993,janeiro,Tarde,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,janeiro,Tarde,Descarga
230,C3,Relig. Sem sucesso,Chuvoso com raios,BAURU,09/03/2011,janeiro,Noite,Descarga
88,C1,Relig. Bloqueado,Chuvoso com raios,BAURU,22/06/2015,janeiro,Tarde,Descarga
230,C1,Relig. Não tem,Chuvoso com raios,TAUBATÉ,19/12/2016,janeiro,Tarde,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,janeiro,Noite,Descarga
88,C1,Relig. Não informado,Chuvoso com raios,BAURU,09/03/2011,janeiro,Tarde,Descarga
88,C2,Relig. Não informado,Chuvoso com raios,BAURU,09/03/2011,janeiro,Tarde,Descarga
230,C1,Relig. Não informado,Chuvoso com raios,SÃO PAULO,09/03/2011,janeiro,Tarde,Descarga
88,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,janeiro,Tarde,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,22/06/2015,janeiro,Tarde,Descarga
440,C1,Relig. Sem sucesso,Chuvoso com raios,CABREÚVA,22/06/2015,janeiro,Tarde,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,BAURU,21/12/1984,fevereiro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Noite,Descarga
88,C2,Relig. Bloqueado,Chuvoso com raios,BAURU,09/03/2011,fevereiro,Tarde,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Noite,Descarga
138,C4,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Tarde,Descarga
88,C1,Relig. Não informado,Chuvoso sem raios,BAURU,22/06/2015,fevereiro,Tarde,Descarga
440,C2,Relig. Sem sucesso,Chuvoso com raios,BAURU,19/12/2016,fevereiro,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,19/12/2016,fevereiro,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,fevereiro,Noite,Descarga
88,C1,Relig. Não informado,Chuvoso com raios,BAURU,09/03/2011,fevereiro,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,22/06/2015,fevereiro,Tarde,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,02/08/2000,fevereiro,Noite,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,02/08/2000,fevereiro,Noite,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,02/08/2000,fevereiro,Noite,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,02/08/2000,fevereiro,Noite,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Noite,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,02/08/2000,fevereiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,fevereiro,Tarde,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,02/01/1980,fevereiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,29/08/2006,fevereiro,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,12/09/1991,fevereiro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Noite,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,12/09/1991,fevereiro,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,fevereiro,Noite,Descarga
88,C2,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,fevereiro,Noite,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,fevereiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,fevereiro,Tarde,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Tarde,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Tarde,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,fevereiro,Noite,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Noite,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,29/08/2006,fevereiro,Noite,Descarga
88,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,29/08/2006,fevereiro,Noite,Descarga
230,C1,Relig. Sem sucesso,Chuvoso com raios,SÃO PAULO,09/03/2011,fevereiro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Madrugada,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Madrugada,Descarga
88,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,30/11/1993,fevereiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,fevereiro,Tarde,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,fevereiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,fevereiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Bom sem raios,CABREÚVA,09/03/2011,março,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,17/04/2011,março,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,17/04/2011,março,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,02/08/2000,março,Noite,Descarga
138,C2,Relig. Bloqueado,Bom sem raios,CABREÚVA,30/11/1993,março,Manhã,Vegetação
138,C2,Relig. Bloqueado,Bom sem raios,CABREÚVA,30/11/1993,março,Tarde,Vegetação
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,19/12/2016,março,Manhã,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,29/08/2006,março,Noite,Descarga
88,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,março,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,19/12/2016,março,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,29/08/2006,abril,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,29/08/2006,abril,Tarde,Descarga
88,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,29/08/2006,abril,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,29/08/2006,abril,Noite,Descarga
88,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,29/08/2006,abril,Noite,Descarga
345,C2,Relig. Bloqueado,Chuvoso com raios,SÃO PAULO,30/11/1993,abril,Tarde,Descarga
440,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,22/06/2015,abril,Tarde,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,abril,Tarde,Descarga
138,C1,Relig. Sem sucesso,Bom sem raios,CABREÚVA,09/03/2011,abril,Manhã,Vegetação
440,C1,Relig. Sem sucesso,Chuvoso com raios,CABREÚVA,03/11/1980,junho,Noite,Descarga
138,C1,Relig. Não informado,Chuvoso com raios,CABREÚVA,22/06/2015,junho,Noite,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,junho,Noite,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,junho,Manhã,Descarga
440,C1,Relig. Sem sucesso,Bom sem raios,BAURU,03/11/1980,agosto,Tarde,Queimada
440,C1,Relig. Sem sucesso,Bom sem raios,BAURU,19/12/2016,agosto,Tarde,Queimada
440,C1,Relig. Sem sucesso,Bom sem raios,BAURU,21/12/1984,agosto,Tarde,Queimada
88,C1,Relig. Não informado,Chuvoso com raios,BAURU,09/03/2011,agosto,Madrugada,Descarga
440,C1,Relig. Sem sucesso,Bom sem raios,BAURU,21/12/1978,agosto,Tarde,Queimada
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,29/08/2006,setembro,Tarde,Descarga
138,C1,Relig. Não informado,Bom sem raios,BAURU,22/06/2015,setembro,Tarde,Queimada
138,C2,Relig. Não informado,Bom sem raios,BAURU,22/06/2015,setembro,Tarde,Queimada
138,C1,Relig. Não informado,Bom sem raios,BAURU,22/06/2015,setembro,Tarde,Queimada
138,C2,Relig. Não informado,Bom sem raios,BAURU,22/06/2015,setembro,Tarde,Queimada
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,19/12/2016,setembro,Noite,Descarga
440,C1,Relig. Com sucesso,Bom sem raios,CABREÚVA,12/09/1991,setembro,Tarde,Queimada
440,C1,Relig. Com sucesso,Chuvoso sem raios,BAURU,21/12/1978,setembro,Noite,Queimada
440,C1,Relig. Sem sucesso,Bom sem raios,BAURU,03/11/1980,setembro,Tarde,Queimada
440,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,02/08/2000,outubro,Tarde,Descarga
138,C1,Relig. Sem sucesso,Chuvoso sem raios,BAURU,22/06/2015,outubro,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,outubro,Manhã,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,outubro,Manhã,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,outubro,Manhã,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,outubro,Manhã,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,10/02/1990,outubro,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,outubro,Tarde,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,30/11/1993,outubro,Tarde,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,02/08/2000,outubro,Noite,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,22/06/2015,outubro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,21/12/1984,outubro,Madrugada,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,03/11/1980,outubro,Manhã,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,30/11/1993,outubro,Manhã,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,12/09/1991,outubro,Tarde,Descarga
440,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,19/12/2016,outubro,Tarde,Descarga
440,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,19/12/2016,outubro,Tarde,Descarga
138,C1,Relig. Bloqueado,Chuvoso com raios,BAURU,22/06/2015,outubro,Tarde,Descarga
138,C2,Relig. Bloqueado,Chuvoso com raios,BAURU,22/06/2015,outubro,Tarde,Descarga
440,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,22/06/2015,outubro,Noite,Descarga
138,C1,Relig. Bloqueado,Chuvoso com raios,BAURU,22/06/2015,outubro,Noite,Descarga
138,C2,Relig. Bloqueado,Chuvoso com raios,BAURU,22/06/2015,outubro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,09/03/2011,novembro,Noite,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,19/12/2016,novembro,Noite,Descarga
138,C1,Relig. Bloqueado,Chuvoso com raios,BAURU,09/03/2011,novembro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,17/04/2011,novembro,Tarde,Descarga
440,C1,Relig. Sem sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,dezembro,Tarde,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,dezembro,Tarde,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,22/06/2015,dezembro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,19/12/2016,dezembro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,dezembro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,dezembro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,dezembro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso sem raios,BAURU,10/02/1990,dezembro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,04/11/1970,dezembro,Noite,Descarga
230,C3,Relig. Com sucesso,Chuvoso com raios,BAURU,09/03/2011,dezembro,Madrugada,Descarga
88,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,29/08/2006,dezembro,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,09/03/2011,dezembro,Manhã,Descarga
88,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,09/03/2011,janeiro,Tarde,Descarga
345,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,janeiro,Tarde,Descarga
88,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,29/08/2006,janeiro,Tarde,Descarga
345,C2,Relig. Bloqueado,Chuvoso com raios,CABREÚVA,02/01/1980,janeiro,Tarde,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,janeiro,Tarde,Descarga
230,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,janeiro,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,janeiro,Tarde,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,janeiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,janeiro,Tarde,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,janeiro,Tarde,Descarga
88,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,29/08/2006,janeiro,Tarde,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,09/03/2011,janeiro,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,janeiro,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,janeiro,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,janeiro,Noite,Descarga
138,C1,Relig. Com sucesso,Bom sem raios,CABREÚVA,19/12/2016,fevereiro,Madrugada,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,02/08/2000,fevereiro,Noite,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,02/08/2000,fevereiro,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,29/08/2006,fevereiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,09/03/2011,fevereiro,Noite,Descarga
230,C2,Relig. Não informado,Chuvoso com raios,TAUBATÉ,03/11/1980,fevereiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso sem raios,TAUBATÉ,19/12/2016,fevereiro,Noite,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,CABREÚVA,19/12/2016,fevereiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,30/11/1993,fevereiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,30/11/1993,fevereiro,Tarde,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,19/12/2016,fevereiro,Madrugada,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,19/12/2016,fevereiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,19/12/2016,fevereiro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,10/02/1990,fevereiro,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,30/11/1993,fevereiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,30/11/1993,fevereiro,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,fevereiro,Tarde,Descarga
138,C2,Relig. Com sucesso,Chuvoso sem raios,CABREÚVA,09/03/2011,fevereiro,Tarde,Descarga
440,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,22/06/2015,fevereiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,fevereiro,Noite,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,fevereiro,Noite,Descarga
440,C1,Relig. Sem sucesso,Chuvoso sem raios,CABREÚVA,12/09/1991,fevereiro,Tarde,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,fevereiro,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,09/03/2011,fevereiro,Noite,Descarga
88,C1,Relig. Bloqueado,Chuvoso com raios,BAURU,02/08/2000,fevereiro,Noite,Descarga
440,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,22/06/2015,março,Noite,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,03/11/1980,março,Tarde,Descarga
88,C1,Relig. Bloqueado,Nublado,BAURU,19/12/2016,março,Noite,Queimada
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,21/12/1984,março,Tarde,Descarga
88,C2,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,março,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,março,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,30/11/1993,março,Tarde,Descarga
88,C1,Relig. Bloqueado,Chuvoso com raios,BAURU,03/11/1980,março,Tarde,Descarga
345,C1,Relig. Bloqueado,Bom sem raios,SÃO PAULO,04/11/1970,março,Manhã,Cabos Para Raios
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,abril,Tarde,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,09/03/2011,abril,Noite,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,21/12/1984,abril,Tarde,Descarga
88,C1,Relig. Bloqueado,Chuvoso com raios,BAURU,02/08/2000,abril,Tarde,Descarga
88,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,19/12/2016,abril,Manhã,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,29/08/2006,abril,Manhã,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,29/08/2006,abril,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,03/11/1980,abril,Tarde,Descarga
138,C1,Relig. Bloqueado,Bom sem raios,CABREÚVA,17/04/2011,abril,Madrugada,Cabos Para Raios
88,C1,Relig. Bloqueado,Chuvoso com raios,BAURU,03/11/1980,abril,Tarde,Descarga
138,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,21/12/1984,maio,Madrugada,Descarga
138,C2,Relig. Sem sucesso,Chuvoso com raios,BAURU,21/12/1984,maio,Madrugada,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,09/03/2011,maio,Noite,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,21/12/1984,maio,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,maio,Noite,Descarga
88,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,02/08/2000,maio,Noite,Descarga
88,C1,Relig. Sem sucesso,Chuvoso sem raios,BAURU,02/08/2000,maio,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso sem raios,BAURU,02/08/2000,maio,Noite,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,maio,Tarde,Descarga
88,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,02/08/2000,maio,Tarde,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,30/11/1993,maio,Noite,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,BAURU,29/08/2006,maio,Noite,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,03/11/1980,junho,Tarde,Descarga
440,C2,Relig. Sem sucesso,Chuvoso com raios,BAURU,02/08/2000,junho,Tarde,Descarga
440,C1,Relig. Sem sucesso,Chuvoso com raios,BAURU,02/08/2000,junho,Tarde,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,22/06/2015,junho,Manhã,Descarga
440,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,19/12/2016,junho,Madrugada,Descarga
138,C2,Relig. Com sucesso,Chuvoso com raios,TAUBATÉ,30/11/1993,junho,Manhã,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,CABREÚVA,09/03/2011,junho,Manhã,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,29/08/2006,junho,Noite,Descarga
138,C1,Relig. Com sucesso,Chuvoso com raios,BAURU,29/08/2006,junho,Noite,Descarga
